dialogue_id,turn_id,speaker,text,emotion,emotion_id,strategy,strategy_id,split
20180828-194737_511_live,3,persuadee,"I have 3 children, dogs and cats. I like to help children in need because I can't imagine what the parents go through and I never know when something may happen close to home and I would want some type of help to get my family through a hard situation. Do you donate to Save the Children",,,,,train
20180828-194737_511_live,4,persuader,I agree. Times are tough and everyone needs help every now and then. I've recently become aware of Save the Children. I've been supporting a similar organization and would like to add Save the Children to my list. What about you?,caring,17,no_strategy,0,train
20180828-194737_511_live,4,persuadee,"Yes, it looks like it is very inexpensive so I would definitely add it to my list when I have extra money to donate. ",,,,,train
20180828-194737_511_live,5,persuader,"I read that in the first two months of 2018 alone, 1000 children were reportedly killed or injured in the violence in Syria. Save the Children helps kids like that. ",caring,17,emotion-appeal,8,train
20180828-194737_511_live,5,persuadee,That is horrible. I would definitely donate if it helps save even one life. If it helps them get through this then I am all for it. Children shouldn't have to live like that. ,,,,,train
20180828-194737_511_live,6,persuader,It's horrible. What would you say to donating all or part of your income from this task?,hopeful,20,no_strategy,0,train
20180828-194737_511_live,6,persuadee,I definitely will be donating part of it for sure.,,,,,train
20180828-194737_511_live,7,persuader,That's great! It will make a tangible impact for sure. They are a trustable fund and make a big impact on these innocent children.,trusting,3,credibility-appeal,2,train
20180828-194737_511_live,7,persuadee,Yes it will!,,,,,train
20180828-194737_511_live,8,persuader,"There's a lack of support for children in developing countries. I tend to think about animals more since I have 2 dogs and no kids of my own but after hearing about all the violence and issues these kids have, it breaks my heart",sad,6,emotion-appeal,8,train
20180828-194737_511_live,8,persuadee,It's absolutely terrible. I wish people would do more to donate to help these kids but some organizations stole money from people which makes others very leery of donating. That ruined it for many and I'm sure they lost a lot of donations after that. I could not imagine my children living like this and hate seeing other children living like that. I wish I could do more. ,,,,,train
20180828-194737_511_live,9,persuader,Well donating to Save the Children is a good place to start for sure! How much would you like to donate? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2),trusting,3,donation-information,6,train
20180828-194737_511_live,9,persuadee,I would donate half so $1 would be good for a start. How about you?,,,,,train
20180828-194737_511_live,10,persuader,That's so great! I will donate .25 cents! Thanks for your help!,grateful,8,self-modeling,9,train
20180828-194737_511_live,10,persuadee,You too thanks!,,,,,train
20180828-194952_902_live,0,persuader,Have you thought about donating to the Save the Children Charity?,caring,17,no_strategy,0,train
20180828-194952_902_live,0,persuadee,No I have not ,,,,,train
20180828-194952_902_live,1,persuader,"So since we are getting as much as $2 for this hit, I was thinking that if we each donated some of our money we could help out a bit. ",hopeful,20,self-modeling,9,train
20180828-194952_902_live,1,persuadee,Ok. I was not sure how this would go. Now I see. How much were you thinking to donate?,,,,,train
20180828-194952_902_live,2,persuader,"So , I am supposed to also point out that we have to chat for 10 cycles. each of us must type ten things to get the money. ",confident,15,no_strategy,0,train
20180828-194952_902_live,2,persuadee,Yes. I understand. How do you feel personally about this charity?,,,,,train
20180828-194952_902_live,3,persuader,Personally It seems interesting and I am a big fan of helping kids. Anhow if we do this quickly we can get a decent bonus and help out,hopeful,20,no_strategy,0,train
20180828-194952_902_live,3,persuadee,Ok. I am also very willing to donate to any charity for children.,,,,,train
20180828-194952_902_live,4,persuader,It looks like th e charity focuses on relief efforts in places following a natural disaster. places like houston after the hurricane,caring,17,credibility-appeal,2,train
20180828-194952_902_live,4,persuadee,That is good information and makes me want to donate even more.  It is important that their are resources available following natural disasters.,,,,,train
20180828-194952_902_live,5,persuader,It says on their site that for about $1 a day they are able to help kids in syria who are fleeing the crazy violence,trusting,3,logical-appeal,3,train
20180828-194952_902_live,5,persuadee,Wow! I wonder how exactly they help. But either way this is an important cause.,,,,,train
20180828-194952_902_live,6,persuader,"here is someting i found:We lead Head Start and Early Head Start programs in four states, providing kids with early learning opportunities they might not otherwise have. ",proud,2,credibility-appeal,2,train
20180828-194952_902_live,6,persuadee,That is very helpful for children. I like that they are helping kids that may not have opportunities that other kids do.,,,,,train
20180828-194952_902_live,7,persuader,I was thinking about $1 but aparently you can donate anything up to the $2. What do you think?,hopeful,20,task-related-inquiry,1,train
20180828-194952_902_live,7,persuadee,At first I was think $1.00 also. But now having hear more about the charity I am willing to donate more.,,,,,train
20180828-194952_902_live,8,persuader,"Well, how about 1.50?",hopeful,20,foot-in-the-door,7,train
20180828-194952_902_live,8,persuadee,I am not sure. Would you donate the whole $2.00?,,,,,train
20180828-194952_902_live,9,persuader,If you will I will too.,trusting,3,self-modeling,9,train
20180828-194952_902_live,9,persuadee,"Okay, since we both feel like children's Christie's are important, I say let's donate $2.00 and help!",,,,,train
20180828-195304_313_live,0,persuader,HI THERE!,joyful,4,no_strategy,0,train
20180828-195304_313_live,0,persuadee,Hi how are you?,,,,,train
20180828-195304_313_live,1,persuader,Very well. I understand you have funds that can be donated to our children's charity,caring,17,no_strategy,0,train
20180828-195304_313_live,1,persuadee,my my! I might just have some funds. What do  you think is a good donation?,,,,,train
20180828-195304_313_live,2,persuader,"well, i wouldn't want to put a number on it, i'd rather encourage you to be as generous as you can",caring,17,no_strategy,0,train
20180828-195304_313_live,2,persuadee,"Ok. Am I correct that we must each ""speak"" 10 times to get paid by MT?",,,,,train
20180828-195304_313_live,3,persuader,i do believe that is correct. would you like to know more about our charity and who we serve?,trusting,3,task-related-inquiry,1,train
20180828-195304_313_live,3,persuadee,Sure. I have been thinking about what I can donate. Tell me more.,,,,,train
20180828-195304_313_live,4,persuader,We serve children here in the US and internationally.,caring,17,credibility-appeal,2,train
20180828-195304_313_live,4,persuadee,How do you serve them and how much of my donation will actually go to the childrens care,,,,,train
20180828-195304_313_live,5,persuader,"We provide healthcare, education, and vocational services to children to provide an life full of opportunity and happiness. We pride ourselves in the fact that 89 cents of every dollar is spent DIRECTLY on these services. ",proud,2,logical-appeal,3,train
20180828-195304_313_live,5,persuadee,Wow. That is impressive. I was given $2. I am willing to donate 35 cents to your charity',,,,,train
